time	valores	x	y	optional
2	81	-10.73749999	-38.10777777	TRUE
3	84	-10.73749999	-38.10777777	TRUE
4	85	-10.73749999	-38.10777777	TRUE
5	84	-10.73749999	-38.10777777	TRUE
6	86	-10.73749999	-38.10777777	TRUE
7	86	-10.73749999	-38.10777777	TRUE
8	85	-10.73749999	-38.10777777	TRUE
9	86	-10.73749999	-38.10777777	TRUE
10	79	-10.73749999	-38.10777777	TRUE
11	68	-10.73749999	-38.10777777	TRUE
12	58	-10.73749999	-38.10777777	TRUE
13	52	-10.73749999	-38.10777777	TRUE
14	41	-10.73749999	-38.10777777	TRUE
15	40	-10.73749999	-38.10777777	TRUE
16	38	-10.73749999	-38.10777777	TRUE
17	35	-10.73749999	-38.10777777	TRUE
18	34	-10.73749999	-38.10777777	TRUE
19	38	-10.73749999	-38.10777777	TRUE
20	47	-10.73749999	-38.10777777	TRUE
21	53	-10.73749999	-38.10777777	TRUE
22	59	-10.73749999	-38.10777777	TRUE
23	67	-10.73749999	-38.10777777	TRUE
24	74	-10.73749999	-38.10777777	TRUE
1	87	-6.97499999	-35.68499999	TRUE
2	88	-6.97499999	-35.68499999	TRUE
3	88	-6.97499999	-35.68499999	TRUE
4	90	-6.97499999	-35.68499999	TRUE
5	91	-6.97499999	-35.68499999	TRUE
6	90	-6.97499999	-35.68499999	TRUE
7	91	-6.97499999	-35.68499999	TRUE
8	91	-6.97499999	-35.68499999	TRUE
9	91	-6.97499999	-35.68499999	TRUE
10	90	-6.97499999	-35.68499999	TRUE
11	85	-6.97499999	-35.68499999	TRUE
12	73	-6.97499999	-35.68499999	TRUE
13	63	-6.97499999	-35.68499999	TRUE
14	49	-6.97499999	-35.68499999	TRUE
15	45	-6.97499999	-35.68499999	TRUE
16	44	-6.97499999	-35.68499999	TRUE
17	45	-6.97499999	-35.68499999	TRUE
18	46	-6.97499999	-35.68499999	TRUE
19	51	-6.97499999	-35.68499999	TRUE
20	54	-6.97499999	-35.68499999	TRUE
21	61	-6.97499999	-35.68499999	TRUE
22	66	-6.97499999	-35.68499999	TRUE
23	74	-6.97499999	-35.68499999	TRUE
24	82	-6.97499999	-35.68499999	TRUE
1	31	-8.07999999	-41.07999999	TRUE
2	32	-8.07999999	-41.07999999	TRUE
3	33	-8.07999999	-41.07999999	TRUE
4	34	-8.07999999	-41.07999999	TRUE
5	36	-8.07999999	-41.07999999	TRUE
6	45	-8.07999999	-41.07999999	TRUE
7	52	-8.07999999	-41.07999999	TRUE
8	55	-8.07999999	-41.07999999	TRUE
9	59	-8.07999999	-41.07999999	TRUE
10	58	-8.07999999	-41.07999999	TRUE
11	53	-8.07999999	-41.07999999	TRUE
12	48	-8.07999999	-41.07999999	TRUE
13	43	-8.07999999	-41.07999999	TRUE
14	38	-8.07999999	-41.07999999	TRUE
15	34	-8.07999999	-41.07999999	TRUE
16	30	-8.07999999	-41.07999999	TRUE
17	25	-8.07999999	-41.07999999	TRUE
18	23	-8.07999999	-41.07999999	TRUE
19	22	-8.07999999	-41.07999999	TRUE
20	20	-8.07999999	-41.07999999	TRUE
21	21	-8.07999999	-41.07999999	TRUE
22	23	-8.07999999	-41.07999999	TRUE
23	22	-8.07999999	-41.07999999	TRUE
24	24	-8.07999999	-41.07999999	TRUE
1	66	-3.90083333	-42.23694444	TRUE
2	70	-3.90083333	-42.23694444	TRUE
3	73	-3.90083333	-42.23694444	TRUE
4	77	-3.90083333	-42.23694444	TRUE
5	78	-3.90083333	-42.23694444	TRUE
6	75	-3.90083333	-42.23694444	TRUE
7	77	-3.90083333	-42.23694444	TRUE
8	86	-3.90083333	-42.23694444	TRUE
9	87	-3.90083333	-42.23694444	TRUE
10	87	-3.90083333	-42.23694444	TRUE
11	65	-3.90083333	-42.23694444	TRUE
12	57	-3.90083333	-42.23694444	TRUE
13	46	-3.90083333	-42.23694444	TRUE
14	39	-3.90083333	-42.23694444	TRUE
15	31	-3.90083333	-42.23694444	TRUE
16	29	-3.90083333	-42.23694444	TRUE
17	24	-3.90083333	-42.23694444	TRUE
18	23	-3.90083333	-42.23694444	TRUE
19	21	-3.90083333	-42.23694444	TRUE
20	23	-3.90083333	-42.23694444	TRUE
21	24	-3.90083333	-42.23694444	TRUE
22	45	-3.90083333	-42.23694444	TRUE
23	54	-3.90083333	-42.23694444	TRUE
24	59	-3.90083333	-42.23694444	TRUE
1	55	-6.03333333	-44.23333333	TRUE
2	61	-6.03333333	-44.23333333	TRUE
3	67	-6.03333333	-44.23333333	TRUE
4	72	-6.03333333	-44.23333333	TRUE
5	73	-6.03333333	-44.23333333	TRUE
6	62	-6.03333333	-44.23333333	TRUE
7	69	-6.03333333	-44.23333333	TRUE
8	74	-6.03333333	-44.23333333	TRUE
9	77	-6.03333333	-44.23333333	TRUE
10	78	-6.03333333	-44.23333333	TRUE
11	69	-6.03333333	-44.23333333	TRUE
12	62	-6.03333333	-44.23333333	TRUE
13	57	-6.03333333	-44.23333333	TRUE
14	44	-6.03333333	-44.23333333	TRUE
15	30	-6.03333333	-44.23333333	TRUE
16	28	-6.03333333	-44.23333333	TRUE
17	24	-6.03333333	-44.23333333	TRUE
18	21	-6.03333333	-44.23333333	TRUE
19	20	-6.03333333	-44.23333333	TRUE
20	18	-6.03333333	-44.23333333	TRUE
21	21	-6.03333333	-44.23333333	TRUE
22	22	-6.03333333	-44.23333333	TRUE
23	27	-6.03333333	-44.23333333	TRUE
24	36	-6.03333333	-44.23333333	TRUE
1	63	-6.22777777	-36.02638888	TRUE
2	66	-6.22777777	-36.02638888	TRUE
3	70	-6.22777777	-36.02638888	TRUE
4	72	-6.22777777	-36.02638888	TRUE
5	72	-6.22777777	-36.02638888	TRUE
6	73	-6.22777777	-36.02638888	TRUE
7	71	-6.22777777	-36.02638888	TRUE
8	72	-6.22777777	-36.02638888	TRUE
9	73	-6.22777777	-36.02638888	TRUE
10	70	-6.22777777	-36.02638888	TRUE
11	63	-6.22777777	-36.02638888	TRUE
12	54	-6.22777777	-36.02638888	TRUE
13	47	-6.22777777	-36.02638888	TRUE
14	38	-6.22777777	-36.02638888	TRUE
15	37	-6.22777777	-36.02638888	TRUE
16	32	-6.22777777	-36.02638888	TRUE
17	31	-6.22777777	-36.02638888	TRUE
18	30	-6.22777777	-36.02638888	TRUE
19	32	-6.22777777	-36.02638888	TRUE
20	32	-6.22777777	-36.02638888	TRUE
21	38	-6.22777777	-36.02638888	TRUE
22	44	-6.22777777	-36.02638888	TRUE
23	55	-6.22777777	-36.02638888	TRUE
24	58	-6.22777777	-36.02638888	TRUE
1	94	-15.27999999	-39.0911111	TRUE
2	94	-15.27999999	-39.0911111	TRUE
3	95	-15.27999999	-39.0911111	TRUE
4	95	-15.27999999	-39.0911111	TRUE
5	95	-15.27999999	-39.0911111	TRUE
6	95	-15.27999999	-39.0911111	TRUE
7	95	-15.27999999	-39.0911111	TRUE
8	95	-15.27999999	-39.0911111	TRUE
9	95	-15.27999999	-39.0911111	TRUE
10	95	-15.27999999	-39.0911111	TRUE
11	94	-15.27999999	-39.0911111	TRUE
12	91	-15.27999999	-39.0911111	TRUE
13	93	-15.27999999	-39.0911111	TRUE
14	93	-15.27999999	-39.0911111	TRUE
15	87	-15.27999999	-39.0911111	TRUE
16	70	-15.27999999	-39.0911111	TRUE
17	70	-15.27999999	-39.0911111	TRUE
18	73	-15.27999999	-39.0911111	TRUE
19	71	-15.27999999	-39.0911111	TRUE
20	70	-15.27999999	-39.0911111	TRUE
21	79	-15.27999999	-39.0911111	TRUE
22	84	-15.27999999	-39.0911111	TRUE
23	88	-15.27999999	-39.0911111	TRUE
24	91	-15.27999999	-39.0911111	TRUE
